e69de29bb2d1      0B .nojekyll
58d4e7971e4a  64140B acme_diags/plotset5/3d/set5_ERAI/ERAI-Z3-500-ANN-polar_S_ref.nc
b87bb7099a73  64140B acme_diags/plotset5/3d/set5_ERAI/ERAI-Z3-300-ANN-polar_S_ref.nc
d25202650317  64471B docs/doctrees/dev_guide/releasing-e3sm-diags.doctree
75e2fab5aee2  65016B acme_diags/driver/lat_lon_ACME.json
4fa3c502a99c  65540B acme_diags/driver/lat_lon_ACME.json
b12a53747bed  66143B acme_diags/driver/lat_lon_ACME.json
9f4b7f0b04e1  66163B acme_diags/driver/lat_lon_ACME.json
328f5bb04283  66328B _build_old/html-v2-3-0/_static/fonts/Roboto-Slab-Thin.woff2
f2c76e5bda18  66444B _build/html/master/_static/css/fonts/Roboto-Slab-Regular.woff2
7059e23142aa  67312B _build/html/master/_static/css/fonts/Roboto-Slab-Bold.woff2
5cbcae749d63  67352B acme_diags/plotset5/polar/set5_ERAI/ERAI-Z3-300-ANN-polar_S_diff.nc
7e68937ea2b4  67352B acme_diags/plotset5/polar/set5_ERAI/ERAI-Z3-500-ANN-polar_S_diff.nc
c7918b0e7971  67352B acme_diags/plotset5/polar/set5_ERAI/ERAI-U-200-ANN-polar_S_diff.nc
77a45094c13b  67354B acme_diags/plotset5/polar/set5_ERAI/ERAI-T-850-ANN-polar_S_diff.nc
ad5854d39c00  67354B acme_diags/plotset5/polar/set5_ERAI/ERAI-T-200-ANN-polar_S_diff.nc
de2394bc9f2c  67604B docs/html/searchindex.js
0b691efb68ee  67628B acme_diags/plotset5/polar/set5_ERAI/ERAI-LHFLX-ANN-polar_N_diff.nc
14861871c013  67628B acme_diags/plotset5/polar/set5_ERAI/ERAI-PREH2O-ANN-polar_N_diff.nc
4901b928280a  67628B acme_diags/plotset5/set5_ERAI/ERAI_PSL_ANN_Npolar_diff.nc
57545d4d4a05  67628B acme_diags/plotset5/3d/set5_ERAI/ERAI-PREH2O-ANN-polar_N_diff.nc
742af03d652f  67628B acme_diags/plotset5/3d/set5_ERAI/ERAI-Z3-500-ANN-polar_N_diff.nc
8c5b230e62e6  67628B acme_diags/plotset5/3d/set5_ERAI/ERAI-PRECT-ANN-polar_N_diff.nc
de94a71cc6e5  67628B acme_diags/plotset5/3d/set5_ERAI/ERAI-Z3-300-ANN-polar_N_diff.nc
f1fb80695749  67628B acme_diags/plotset5/3d/set5_ERAI/ERAI-LHFLX-ANN-polar_N_diff.nc
fb39af72d3e5  67628B acme_diags/plotset5/polar/set5_ERAI/ERAI-PRECT-ANN-polar_N_diff.nc
3af6352e6131  67692B _build/html/master/_static/underscore-1.12.0.js
011099a3818a  67753B acme_diags/plotset5/3d/set5_CLOUDSAT/CLOUDSAT-CLDMED-ANN-polar_S_test.nc
01dbcf83b043  67753B acme_diags/plotset5/3d/set5_ERAI/ERAI-PRECT-ANN-polar_S_test.nc
075d971e1f01  67753B acme_diags/plotset5/3d/set5_CERES-EBAF/CERES-EBAF-ALBEDO-ANN-polar_S_diff.nc
0ca6c318f5e6  67753B acme_diags/plotset5/3d/set5_LARYEA/LARYEA-QFLX-ANN-polar_S_test.nc
0d7e18519519  67753B acme_diags/plotset5/3d/set5_CERES-EBAF/CERES-EBAF-FSNTOAC-ANN-polar_S_test.nc
0d94f863d5d7  67753B acme_diags/plotset5/3d/set5_SSMI/SSMI-TGCLDLWP_OCN-ANN-polar_S_test.nc
0e0fe7e53ba3  67753B acme_diags/plotset5/3d/set5_CERES-EBAF/CERES-EBAF-RESTOM-ANN-polar_S_test.nc
0fd33de46ebc  67753B acme_diags/plotset5/3d/set5_ERA40/ERA40-LHFLX-ANN-polar_S_test.nc
127ca177d905  67753B acme_diags/plotset5/3d/set5_ISCCPFD/ISCCPFD-FSNS-ANN-polar_S_test.nc
12dc6aa465f1  67753B acme_diags/plotset5/3d/set5_ISCCPFD/ISCCPFD-FLDS-ANN-polar_S_test.nc
158290f5b68a  67753B acme_diags/plotset5/3d/set5_MERRA/MERRA-PSL-ANN-polar_S_diff.nc
194d2771c08b  67753B acme_diags/plotset5/set5_CERES-EBAF/CERES-EBAF_RESTOM_ANN_polar_S_diff.nc
1a573e1cab9b  67753B acme_diags/plotset5/3d/set5_CERES-EBAF/CERES-EBAF-FSNTOA-ANN-polar_S_diff.nc
1ee637d032fa  67753B acme_diags/plotset5/polar/set5_CRU/CRU-TREFHT_LAND-ANN-polar_S_diff.nc
28f689a7f0f9  67753B acme_diags/plotset5/polar/set5_CERES-EBAF/CERES-EBAF-FSNTOA-ANN-polar_S_diff.nc
328a880466b0  67753B acme_diags/plotset5/3d/set5_ISCCPFD/ISCCPFD-SWCFSRF-ANN-polar_S_test.nc
336816706cfe  67753B acme_diags/plotset5/3d/set5_MERRA/MERRA-Z3-300-ANN-polar_S_diff.nc
3c8e102b050a  67753B acme_diags/plotset5/3d/set5_WILLMOTT/WILLMOTT-PRECT_LAND-ANN-polar_S_diff.nc
3d88f7ca23be  67753B acme_diags/plotset5/3d/set5_SST_HadISST/HadISST_CL-SST-ANN-polar_S_test.nc
3f8a80d0c638  67753B acme_diags/plotset5/set5_CERES-EBAF/CERES-EBAF_ALBEDOC_ANN_polar_S_diff.nc
403bddfc952f  67753B acme_diags/plotset5/3d/set5_CLOUDSAT/CLOUDSAT-CLDLOW-ANN-polar_S_test.nc
45c14e1c7151  67753B acme_diags/plotset5/3d/set5_ISCCPFD/ISCCPFD-FSDS-ANN-polar_S_test.nc
470a6de639fc  67753B acme_diags/plotset5/3d/set5_JRA25/JRA25-TREFHT-ANN-polar_S_test.nc
4cb75b3182e7  67753B acme_diags/plotset5/3d/set5_SSMI/SSMI-PREH2O_OCN-ANN-polar_S_test.nc
548d7a824916  67753B acme_diags/plotset5/3d/set5_CERES-EBAF/CERES-EBAF-FLUTC-ANN-polar_S_test.nc
5701d30f7d19  67753B acme_diags/plotset5/numbers/set5_WILLMOTT/WILLMOTT-TREFHT_LAND-ANN-polar_S_diff.nc
5857e2ccb985  67753B acme_diags/plotset5/set5_SSMI_SEAICE/SSMI_SEAICE_ICEFRAC_ANN_polar_S_diff.nc
5a6dfd6a36a2  67753B acme_diags/plotset5/set5_CERES-EBAF/CERES-EBAF_FLUT_ANN_polar_S_diff.nc
5b7f0fc9aa5b  67753B acme_diags/plotset5/polar/set5_CERES-EBAF/CERES-EBAF-SWCF-ANN-polar_S_diff.nc
617343e54cf3  67753B acme_diags/plotset5/polar/set5_CERES-EBAF/CERES-EBAF-RESTOM-ANN-polar_S_diff.nc
6246068e07ab  67753B acme_diags/plotset5/3d/set5_MERRA/MERRA-PSL-ANN-polar_S_test.nc
6da248719cf8  67753B acme_diags/plotset5/3d/set5_CERES-EBAF/CERES-EBAF-LWCF-ANN-polar_S_diff.nc
74edf301d820  67753B acme_diags/plotset5/3d/set5_SSMI/SSMI-PRECT_OCN-ANN-polar_S_test.nc
761520040bc7  67753B acme_diags/plotset5/3d/set5_CLOUDSAT/CLOUDSAT-CLDTOT-ANN-polar_S_test.nc
764012b6f6b7  67753B acme_diags/plotset5/3d/set5_JRA25/JRA25-SHFLX-ANN-polar_S_test.nc
7c9d0c235c51  67753B acme_diags/plotset5/3d/set5_CERES-EBAF/CERES-EBAF-ALBEDO-ANN-polar_S_test.nc
7d04097deebc  67753B acme_diags/plotset5/3d/set5_CERES-EBAF/CERES-EBAF-SWCF-ANN-polar_S_test.nc
814fe4e9e4f8  67753B acme_diags/plotset5/3d/set5_CERES-EBAF/CERES-EBAF-FLUT-ANN-polar_S_test.nc
847fcc8868e9  67753B acme_diags/plotset5/3d/set5_MERRA/MERRA-Z3-500-ANN-polar_S_diff.nc
8aa62eb701d3  67753B acme_diags/plotset5/3d/set5_CERES-EBAF/CERES-EBAF-LWCF-ANN-polar_S_test.nc
8dc1035e7a52  67753B acme_diags/plotset5/3d/set5_ISCCPFD/ISCCPFD-FLNSC-ANN-polar_S_test.nc
9e29e5e6e97c  67753B acme_diags/plotset5/3d/set5_CERES-EBAF/CERES-EBAF-FSNTOAC-ANN-polar_S_diff.nc
a128e37138e7  67753B acme_diags/plotset5/3d/set5_ERA40/ERA40-Z3-300-ANN-polar_S_test.nc
a3f735b24e86  67753B acme_diags/plotset5/3d/set5_ERA40/ERA40-PREH2O-ANN-polar_S_test.nc
ae32ad4f84ba  67753B acme_diags/plotset5/3d/set5_CERES-EBAF/CERES-EBAF-FLUT-ANN-polar_S_diff.nc
b05dd1dbbbd2  67753B acme_diags/plotset5/set5_SSMI_SEAICE/SSMI_SEAICE_ICEFRAC_ANN_polar_S_test.nc
b0c79674d0d0  67753B acme_diags/plotset5/3d/set5_MERRA/MERRA-T-200-ANN-polar_S_diff.nc
b16b6e34436c  67753B acme_diags/plotset5/polar/set5_SST_HadISST/HadISST_CL-SST-ANN-polar_S_diff.nc
b38b30cc9e32  67753B acme_diags/plotset5/3d/set5_CERES-EBAF/CERES-EBAF-FLUTC-ANN-polar_S_diff.nc
bb698a5c72f4  67753B acme_diags/plotset5/3d/set5_WILLMOTT/WILLMOTT-TREFHT_LAND-ANN-polar_S_diff.nc
bbebbc81cfb8  67753B acme_diags/plotset5/3d/set5_ISCCPFD/ISCCPFD-FLNS-ANN-polar_S_test.nc
bd3b2ec375df  67753B acme_diags/plotset5/set5_SST_HadISST/HadISST_CL_ICEFRAC_ANN_polar_S_diff.nc
be390244b0c1  67753B acme_diags/plotset5/3d/set5_ISCCPFD/ISCCPFD-FSNSC-ANN-polar_S_test.nc
be624dc66ce2  67753B acme_diags/plotset5/3d/set5_ERA40/ERA40-Z3-500-ANN-polar_S_test.nc
c1c8d76b81cc  67753B acme_diags/plotset5/3d/set5_MERRA/MERRA-PREH2O-ANN-polar_S_diff.nc
c34449bd6934  67753B acme_diags/plotset5/set5_CERES-EBAF/CERES-EBAF_ALBEDO_ANN_polar_S_diff.nc
c65cf804b60a  67753B acme_diags/plotset5/set5_SST_HadISST/HadISST_PD_ICEFRAC_ANN_polar_S_diff.nc
c666fd80fa90  67753B acme_diags/plotset5/polar/set5_SST_HadISST/HadISST_PI-SST-ANN-polar_S_diff.nc
c9e6087bc057  67753B acme_diags/plotset5/3d/set5_ISCCPFD/ISCCPFD-LWCFSRF-ANN-polar_S_test.nc
caf290d1ca3c  67753B acme_diags/plotset5/3d/set5_CERES-EBAF/CERES-EBAF-FSNTOA-ANN-polar_S_test.nc
cafb0042ddfd  67753B acme_diags/plotset5/3d/set5_WILLMOTT/WILLMOTT-TREFHT_LAND-ANN-polar_S_test.nc
cd306ff69de7  67753B acme_diags/plotset5/3d/set5_CERES-EBAF/CERES-EBAF-ALBEDOC-ANN-polar_S_diff.nc
d357a16c7c5d  67753B acme_diags/plotset5/3d/set5_SST_HadISST/HadISST_PD-SST-ANN-polar_S_diff.nc
e2921586fe00  67753B acme_diags/plotset5/numbers/set5_WILLMOTT/WILLMOTT-PRECT_LAND-ANN-polar_S_diff.nc
e36dcffbee79  67753B acme_diags/plotset5/set5_CERES-EBAF/CERES-EBAF_LWCF_ANN_polar_S_diff.nc
e66b0b18a1b4  67753B acme_diags/plotset5/3d/set5_SST_HadISST/HadISST_CL-SST-ANN-polar_S_diff.nc
ea0fed556579  67753B acme_diags/plotset5/3d/set5_WILLMOTT/WILLMOTT-PRECT_LAND-ANN-polar_S_test.nc
eaa753d6c09b  67753B acme_diags/plotset5/3d/set5_ISCCPFD/ISCCPFD-FLDSC-ANN-polar_S_test.nc
eb39b59a04c2  67753B acme_diags/plotset5/3d/set5_CLOUDSAT/CLOUDSAT-CLDHGH-ANN-polar_S_test.nc
ebc76801b322  67753B acme_diags/plotset5/set5_SST_HadISST/HadISST_PI_ICEFRAC_ANN_polar_S_diff.nc
f30ca98dd8d6  67753B acme_diags/plotset5/3d/set5_MERRA/MERRA-T-200-ANN-polar_S_test.nc
f31e378d442b  67753B acme_diags/plotset5/3d/set5_ISCCPFD/ISCCPFD-FSDSC-ANN-polar_S_test.nc
f33db5d430ac  67753B acme_diags/plotset5/polar/set5_CERES-EBAF/CERES-EBAF-FLUTC-ANN-polar_S_diff.nc
f73b05ba5475  67753B acme_diags/plotset5/3d/set5_SST_HadISST/HadISST_PI-SST-ANN-polar_S_diff.nc
f8df0a08942a  67753B acme_diags/plotset5/3d/set5_CERES-EBAF/CERES-EBAF-SWCF-ANN-polar_S_diff.nc
f997ac3ef6fa  67753B acme_diags/plotset5/3d/set5_CERES-EBAF/CERES-EBAF-RESTOM-ANN-polar_S_diff.nc
f9df6822919d  67753B acme_diags/plotset5/3d/set5_CERES-EBAF/CERES-EBAF-ALBEDOC-ANN-polar_S_test.nc
fa3e8affd114  67753B acme_diags/plotset5/set5_MERRA/MERRA_PSL_ANN_Spolar_diff.nc
fc64714dd97d  67753B acme_diags/plotset5/set5_MERRA/MERRA_PSL_ANN_Spolar_test.nc
7b0372f8e23b  67840B docs/doctrees/environment.pickle
c2a4b6bb70db  67840B docs/doctrees/environment.pickle
37fcf74d1d5b  67869B docs/doctrees/environment.pickle
20398aff31ab  67884B _build_old/html-v2-3-0/_static/fonts/Roboto-Slab-Light.woff2
ccb95309c890  67992B acme_diags/plotset5/set5_ERAI/ERAI_PSL_ANN_Npolar_ref.nc
671f1ef41631  68054B acme_diags/plotset5/3d/set5_ERAI/ERAI-LHFLX-ANN-polar_N_ref.nc
8253a67e3ef9  68055B acme_diags/plotset5/3d/set5_ERAI/ERAI-PREH2O-ANN-polar_N_ref.nc
d4c48bb2098d  68056B acme_diags/plotset5/3d/set5_ERAI/ERAI-PRECT-ANN-polar_N_ref.nc
4182386bb000  68060B acme_diags/plotset5/3d/set5_ERAI/ERAI-Z3-500-ANN-polar_N_ref.nc
ed1a2671fe6c  68060B acme_diags/plotset5/3d/set5_ERAI/ERAI-Z3-300-ANN-polar_N_ref.nc
5ac4fa1fff4d  69057B acme_diags/driver/lat_lon_ACME.json
6d3cb0f43b69  69148B docs/doctrees/dev_guide/releasing-e3sm-diags.doctree
ce270ca63cc3  69154B docs/doctrees/dev_guide/releasing-e3sm-diags.doctree
7c00329bfa5d  69170B docs/doctrees/quickguides/quick-guide-aims4.doctree
9f7322f2727c  69249B docs/doctrees/quickguides/quick-guide-aims4.doctree
3be257981853  69333B docs/doctrees/quickguides/quick-guide-aims4.doctree
ae0fdb3341ce  69394B docs/doctrees/dev_guide/releasing-e3sm-diags.doctree
8a2e99a535d4  69707B sample_output/modTS_vs_modTS_3years/viewer/viewer/js/bootstrap.js
1e277bf75dd0  70235B acme_diags/plotset5/set5_XIEARKIN/XIEARKIN_PRECT_ANN_global_ref.nc
3ad6c3114a8a  70235B acme_diags/plotset5/set5_XIEARKIN/XIEARKIN_PRECT_JJA_global_ref.nc
e57281f20663  70235B acme_diags/plotset5/set5_XIEARKIN/XIEARKIN_PRECT_DJF_global_ref.nc
7e4be42f2d49  70312B acme_diags/plotset5/set5_WARREN/WARREN_CLDTOT_ANN_S_polar_ref.nc
a5ad3747e157  70312B acme_diags/plotset5/set5_WARREN/WARREN_CLDLOW_ANN_S_polar_ref.nc
01a3d868a8bf  70315B acme_diags/plotset5/set5_ISCCPFD/ISCCPFD_SWCFSRF_ANN_S_polar_ref.nc
024998f1759e  70315B acme_diags/plotset5/set5_ERBE/ERBE_RESTOM_ANN_S_polar_ref.nc
6ad1478a42ae  70315B acme_diags/plotset5/set5_ERBE/ERBE_FSNTOA_ANN_S_polar_ref.nc
9bb7d0d5dfaa  70315B acme_diags/plotset5/set5_ISCCPFD/ISCCPFD_LWCFSRF_ANN_S_polar_ref.nc
ca4d671a541a  70315B acme_diags/plotset5/set5_ERBE/ERBE_FSNTOAC_ANN_S_polar_ref.nc
2d739e294d98  70316B acme_diags/plotset5/set5_NVAP/NVAP_PREH2O_DJF_global_ref.nc
88f9b1607c75  70316B acme_diags/plotset5/set5_NVAP/NVAP_PREH2O_JJA_global_ref.nc
9129b4b25e50  70316B acme_diags/plotset5/set5_NVAP/NVAP_PREH2O_ANN_global_ref.nc
24baa49dcb9a  70328B acme_diags/plotset5/set5_WARREN/WARREN_CLDLOW_DJF_global_ref.nc
30395eab7106  70328B acme_diags/plotset5/set5_WARREN/WARREN_CLDLOW_ANN_global_ref.nc
cc3b4fe8d998  70328B acme_diags/plotset5/set5_WARREN/WARREN_CLDLOW_JJA_global_ref.nc
eda2b5ec87df  70330B acme_diags/plotset5/set5_WARREN/WARREN_CLDTOT_JJA_global_ref.nc
f56f8dee8559  70330B acme_diags/plotset5/set5_WARREN/WARREN_CLDTOT_ANN_global_ref.nc
f7d72b541a2e  70330B acme_diags/plotset5/set5_WARREN/WARREN_CLDTOT_DJF_global_ref.nc
05bbcb7945c4  70336B acme_diags/plotset5/set5_ERBE/ERBE_FSNTOA_ANN_global_ref.nc
46690d8ca7ac  70336B acme_diags/plotset5/set5_ERBE/ERBE_FSNTOA_DJF_global_ref.nc
d0a0c4a14f8e  70336B acme_diags/plotset5/set5_ERBE/ERBE_FSNTOA_JJA_global_ref.nc
2d8b493e01d8  70337B acme_diags/plotset5/set5_ERBE/ERBE_RESTOM_DJF_global_ref.nc
368eb120aa32  70337B acme_diags/plotset5/set5_ERBE/ERBE_RESTOM_JJA_global_ref.nc
66eec0b3734e  70337B acme_diags/plotset5/set5_ERBE/ERBE_RESTOM_ANN_global_ref.nc
49e612d5bfd0  70339B acme_diags/plotset5/set5_ISCCPFD/ISCCPFD_SWCFSRF_ANN_global_ref.nc
5b694c76f722  70339B acme_diags/plotset5/set5_ISCCPFD/ISCCPFD_SWCFSRF_DJF_global_ref.nc
72ae7ef3e435  70339B acme_diags/plotset5/set5_ISCCPFD/ISCCPFD_LWCFSRF_JJA_global_ref.nc
a6dd1116b908  70339B acme_diags/plotset5/set5_ISCCPFD/ISCCPFD_LWCFSRF_DJF_global_ref.nc
d3bd1f61953c  70339B acme_diags/plotset5/set5_ISCCPFD/ISCCPFD_SWCFSRF_JJA_global_ref.nc
fa58f0a1addf  70339B acme_diags/plotset5/set5_ISCCPFD/ISCCPFD_LWCFSRF_ANN_global_ref.nc
30e68e9748c7  70345B acme_diags/plotset5/set5_ERBE/ERBE_FSNTOAC_ANN_global_ref.nc
96f3afcd9b6a  70345B acme_diags/plotset5/set5_ERBE/ERBE_FSNTOAC_DJF_global_ref.nc
e56bd852979f  70345B acme_diags/plotset5/set5_ERBE/ERBE_FSNTOAC_JJA_global_ref.nc
4753c55c38bf  70376B acme_diags/plotset5/polar/set5_MERRA/MERRA-Z3-500-ANN-polar_S_diff.nc
904b67035b4f  70376B acme_diags/plotset5/polar/set5_MERRA/MERRA-Z3-300-ANN-polar_S_diff.nc
c7d54375a675  70376B acme_diags/plotset5/polar/set5_MERRA/MERRA-T-850-ANN-polar_S_diff.nc
d96e2eb1fc91  70376B acme_diags/plotset5/polar/set5_MERRA/MERRA-U-200-ANN-polar_S_diff.nc
4f4a464da109  70384B acme_diags/plotset5/set5_LEGATES/LEGATES_TREFHT_ANN_global_diff.nc
70bc586a95da  70384B acme_diags/plotset5/set5_WARREN/WARREN_CLDTOT_ANN_S_polar_diff.nc
af146efc2048  70384B acme_diags/plotset5/set5_WARREN/WARREN_CLDLOW_ANN_S_polar_diff.nc
a8e6bf9b7d57  70387B acme_diags/plotset5/set5_ISCCPFD/ISCCPFD_FLDSC_ANN_S_polar_diff.nc
be275b93a7fb  70388B acme_diags/plotset5/set5_NVAP/NVAP_PREH2O_ANN_global_diff.nc
cb8cd2990435  70388B acme_diags/plotset5/set5_SSMI/SSMI_TGCLDLWP_OCN_ANN_S_polar_diff.nc
e647df485e52  70388B acme_diags/plotset5/set5_SSMI/SSMI_PREH2O_OCN_ANN_S_polar_diff.nc
8b2c4e792383  70389B acme_diags/plotset5/set5_LEGATES/LEGATES_PRECT_ANN_global_diff.nc
cd7115479537  70389B acme_diags/plotset5/set5_SSMI/SSMI_PRECT_OCN_ANN_S_polar_diff.nc
c62e0b3845fe  70392B acme_diags/plotset5/set5_SSMI/SSMI_PREH2O_OCN_ANN_S_polar_ref.nc
f257b2410f40  70392B acme_diags/plotset5/set5_SSMI/SSMI_TGCLDLWP_OCN_ANN_S_polar_ref.nc
0f291c468063  70393B acme_diags/plotset5/set5_SSMI/SSMI_PRECT_OCN_ANN_S_polar_ref.nc
ced58555aaba  70399B acme_diags/plotset5/set5_WARREN/WARREN_CLDLOW_ANN_global_diff.nc
b3ea16ac3602  70401B acme_diags/plotset5/set5_WARREN/WARREN_CLDTOT_ANN_global_diff.nc
6758ceb467dc  70404B acme_diags/plotset5/set5_ISCCPFD/ISCCPFD_FLDSC_ANN_global_diff.nc
0408e466ece2  70410B acme_diags/plotset5/set5_SSMI/SSMI_TGCLDLWP_OCN_ANN_global_diff.nc
28d2b8d2a053  70412B acme_diags/plotset5/set5_SSMI/SSMI_PREH2O_OCN_JJA_global_ref.nc
2e3439471768  70412B acme_diags/plotset5/set5_SSMI/SSMI_PREH2O_OCN_DJF_global_ref.nc
94533b168070  70412B acme_diags/plotset5/set5_SSMI/SSMI_PREH2O_OCN_ANN_global_ref.nc
a8f788f56e94  70412B acme_diags/plotset5/set5_SSMI/SSMI_PRECT_OCN_DJF_global_ref.nc
b42458820c92  70412B acme_diags/plotset5/set5_SSMI/SSMI_PRECT_OCN_ANN_global_ref.nc
c69063206599  70412B acme_diags/plotset5/set5_SSMI/SSMI_PRECT_OCN_JJA_global_ref.nc
239459f7a026  70414B acme_diags/plotset5/set5_SSMI/SSMI_PRECT_OCN_ANN_global_diff.nc
295e8336aa36  70417B acme_diags/plotset5/set5_SSMI/SSMI_TGCLDLWP_OCN_DJF_global_ref.nc
3f8421f835bb  70417B acme_diags/plotset5/set5_SSMI/SSMI_TGCLDLWP_OCN_JJA_global_ref.nc
cf946f8869c2  70417B acme_diags/plotset5/set5_SSMI/SSMI_TGCLDLWP_OCN_ANN_global_ref.nc
066853ec81c2  70419B acme_diags/plotset5/set5_LEGATES/LEGATES_TREFHT_JJA_global_diff.nc
093695c1f0c4  70419B acme_diags/plotset5/set5_LEGATES/LEGATES_TREFHT_DJF_global_diff.nc
26d028fdc99f  70419B acme_diags/plotset5/set5_LEGATES/LEGATES_TREFHT_SON_global_diff.nc
ec42f5405a7a  70419B acme_diags/plotset5/set5_LEGATES/LEGATES_TREFHT_MAM_global_diff.nc
b5b9cd1a7d40  70420B acme_diags/plotset5/set5_SSMI/SSMI_PREH2O_OCN_ANN_global_diff.nc
51cca0b0945e  70423B acme_diags/plotset5/set5_NVAP/NVAP_PREH2O_JJA_global_diff.nc
de5b0d00b113  70423B acme_diags/plotset5/set5_NVAP/NVAP_PREH2O_MAM_global_diff.nc
fb7d10059b0b  70423B acme_diags/plotset5/set5_NVAP/NVAP_PREH2O_DJF_global_diff.nc
fcc140f0dab4  70423B acme_diags/plotset5/set5_NVAP/NVAP_PREH2O_SON_global_diff.nc
57649e8601c1  70424B acme_diags/plotset5/set5_LEGATES/LEGATES_PRECT_JJA_global_diff.nc
8cbcee385b47  70424B acme_diags/plotset5/set5_LEGATES/LEGATES_PRECT_DJF_global_diff.nc
b85b81de4fd6  70424B acme_diags/plotset5/set5_LEGATES/LEGATES_PRECT_MAM_global_diff.nc
ba5088b9f847  70424B acme_diags/plotset5/set5_LEGATES/LEGATES_PRECT_SON_global_diff.nc
211f817365d5  70434B acme_diags/plotset5/set5_WARREN/WARREN_CLDLOW_JJA_global_diff.nc
65a506c4346c  70434B acme_diags/plotset5/set5_WARREN/WARREN_CLDLOW_SON_global_diff.nc
c4d10f2b83e3  70434B acme_diags/plotset5/set5_WARREN/WARREN_CLDLOW_DJF_global_diff.nc
e123c24ab9c4  70434B acme_diags/plotset5/set5_WARREN/WARREN_CLDLOW_MAM_global_diff.nc
36f8d9041522  70436B acme_diags/plotset5/set5_WARREN/WARREN_CLDTOT_MAM_global_diff.nc
63f7264abc57  70436B acme_diags/plotset5/set5_WARREN/WARREN_CLDTOT_SON_global_diff.nc
dcbcf829838d  70436B acme_diags/plotset5/set5_WARREN/WARREN_CLDTOT_DJF_global_diff.nc
deead91947bf  70436B acme_diags/plotset5/set5_WARREN/WARREN_CLDTOT_JJA_global_diff.nc
4984c48cda02  70438B acme_diags/plotset5/set5_LEGATES/LEGATES_TREFHT_ANN_global_ref.nc
7e976d97be1c  70438B acme_diags/plotset5/set5_LEGATES/LEGATES_TREFHT_JJA_global_ref.nc
b6af3f42f55e  70438B acme_diags/plotset5/set5_LEGATES/LEGATES_TREFHT_DJF_global_ref.nc
01706a4c75af  70439B acme_diags/plotset5/set5_ISCCPFD/ISCCPFD_FLDSC_SON_global_diff.nc
4321ed746e13  70439B acme_diags/plotset5/set5_ISCCPFD/ISCCPFD_FLDSC_DJF_global_diff.nc
50e9bfac58f5  70439B acme_diags/plotset5/set5_ISCCPFD/ISCCPFD_FLDSC_MAM_global_diff.nc
da9dede4691e  70439B acme_diags/plotset5/set5_ISCCPFD/ISCCPFD_FLDSC_JJA_global_diff.nc
73cfae637023  70445B acme_diags/plotset5/set5_SSMI/SSMI_TGCLDLWP_OCN_JJA_global_diff.nc
94cbd50dcba8  70445B acme_diags/plotset5/set5_SSMI/SSMI_TGCLDLWP_OCN_DJF_global_diff.nc
ca9d6162cecc  70445B acme_diags/plotset5/set5_SSMI/SSMI_TGCLDLWP_OCN_SON_global_diff.nc
cd364c69bf8f  70445B acme_diags/plotset5/set5_SSMI/SSMI_TGCLDLWP_OCN_MAM_global_diff.nc
00993eb4cabe  70449B acme_diags/plotset5/set5_ISCCPFD/ISCCPFD_FLNSC_ANN_S_polar_diff.nc
0a256c3f4d23  70449B acme_diags/plotset5/set5_SSMI/SSMI_PRECT_OCN_DJF_global_diff.nc
203ed3ca8799  70449B acme_diags/plotset5/set5_ISCCPFD/ISCCPFD_FSDSC_ANN_S_polar_diff.nc
2399098cbfa2  70449B acme_diags/plotset5/set5_ISCCPFD/ISCCPFD_FLDS_ANN_S_polar_diff.nc
4589c54d02bf  70449B acme_diags/plotset5/set5_ISCCPFD/ISCCPFD_FLNS_ANN_S_polar_diff.nc
4ba60b745f2a  70449B acme_diags/plotset5/set5_ERBE/ERBE_SWCF_ANN_S_polar_diff.nc
4de63e71f70b  70449B acme_diags/plotset5/set5_SSMI/SSMI_PRECT_OCN_JJA_global_diff.nc
59b58dfa092a  70449B acme_diags/plotset5/set5_ERBE/ERBE_LWCF_ANN_S_polar_diff.nc
5d5986c5cfcb  70449B acme_diags/plotset5/set5_SSMI/SSMI_PRECT_OCN_SON_global_diff.nc
829d8e1af1e8  70449B acme_diags/plotset5/set5_ISCCPFD/ISCCPFD_FSNS_ANN_S_polar_diff.nc
913ea3d0d322  70449B acme_diags/plotset5/set5_ERBE/ERBE_FLUT_ANN_S_polar_diff.nc
9bfa5e4ed93a  70449B acme_diags/plotset5/set5_ERBE/ERBE_FSNTOA_ANN_S_polar_diff.nc
a96b397de843  70449B acme_diags/plotset5/set5_SSMI/SSMI_PRECT_OCN_MAM_global_diff.nc
b32a79ea6462  70449B acme_diags/plotset5/set5_ERBE/ERBE_FLUTC_ANN_S_polar_diff.nc
c7066f91962c  70449B acme_diags/plotset5/set5_ERBE/ERBE_FSNTOAC_ANN_S_polar_diff.nc
d09459da4727  70449B acme_diags/plotset5/set5_ISCCPFD/ISCCPFD_SWCFSRF_ANN_S_polar_diff.nc
d1c136eafd27  70449B acme_diags/plotset5/set5_ERBE/ERBE_RESTOM_ANN_S_polar_diff.nc
e5c8877803bf  70449B acme_diags/plotset5/set5_ISCCPFD/ISCCPFD_FSDS_ANN_S_polar_diff.nc
ee2406c16a03  70449B acme_diags/plotset5/set5_ISCCPFD/ISCCPFD_LWCFSRF_ANN_S_polar_diff.nc
